Date,Open,High,Low,Close
2022-12-27,55065.1,55367.41,54705.24,55128.71
2022-12-28,54987.2,55282.89,54160.26,54670.45
2022-12-29,54616.35,55555.25,54545.8,55025.76
2022-12-30,55195.7,55471.58,54993.98,55072.1
2023-01-02,54947.73,54964.58,54398.27,54830.88
2023-01-03,55001.45,55188.25,54115.89,54569.91
2023-01-04,53814.64,54307.07,53288.64,54156.46
2023-01-05,53132.76,53638.74,52677.08,52791.76
2023-01-06,53013.37,53418.61,52684.62,53132.14
2023-01-09,53252.11,53526.85,52829.82,53347.41
2023-01-10,53823.77,54613.7,53679.29,54087.51
2023-01-11,53425.01,53670.37,53093.61,53657.99
2023-01-12,55395.08,55510.92,54882.03,55305.74
2023-01-13,54753.65,55543.58,54612.74,54997.81
2023-01-16,54427.5,54787.15,54022.01,54266.57
2023-01-17,53303.63,53941.34,53165.25,53445.17
2023-01-18,51774.32,52549.43,51213.32,52026.14
2023-01-19,53205.86,53921.0,53054.67,53318.31
2023-01-20,54577.17,54618.71,54424.68,54503.72
2023-01-23,54982.62,55571.57,54959.42,55043.65
2023-01-24,54301.3,54763.14,54264.58,54293.87
2023-01-25,56042.92,56182.14,55758.58,55887.06
2023-01-26,55841.67,56466.0,55194.62,55600.42
2023-01-27,55318.66,55655.98,55306.95,55387.32
2023-01-30,56441.54,57281.48,56247.33,56677.78
2023-01-31,57309.15,57725.3,57251.72,57291.71
2023-02-01,59447.85,59823.62,59048.62,59336.04
2023-02-02,59245.38,59706.64,59210.85,59592.56
2023-02-03,59033.94,59894.64,58603.55,59244.62
2023-02-06,58531.2,59091.94,58047.67,58699.82
2023-02-07,56992.22,57043.79,56492.06,57039.62
2023-02-08,56639.77,56824.91,56487.28,56812.45
2023-02-09,58032.67,58574.2,57265.67,57868.77
2023-02-10,58066.27,58553.85,57585.28,58440.29
2023-02-13,58113.81,58902.37,58074.3,58482.18
2023-02-14,57518.96,58066.56,57214.73,57595.83
2023-02-15,57784.31,58018.78,57251.94,57824.93
2023-02-16,58436.96,59179.53,58218.95,58777.97
2023-02-17,59058.01,59372.2,58787.6,59201.51
2023-02-20,59285.55,60055.05,58837.63,59380.73
2023-02-21,58571.17,59268.91,58532.17,58663.38
2023-02-22,59529.79,59735.56,58803.32,59493.64
2023-02-23,56503.18,57012.41,56384.88,56652.91
2023-02-24,57356.19,57700.76,56999.89,57018.14
2023-02-27,59513.18,60198.79,59393.28,59397.08
2023-02-28,57838.74,58300.13,57561.42,58025.77
2023-03-01,57850.43,58240.73,57214.94,57828.56
2023-03-02,57873.01,58517.97,57275.28,57844.31
2023-03-03,57727.04,57839.83,56818.5,57447.23
2023-03-06,58275.6,58801.6,57902.32,58415.72
2023-03-07,59056.32,59131.21,58558.3,58875.34
2023-03-08,59050.03,59487.59,58766.77,59040.14
2023-03-09,60167.75,60431.78,59776.53,59809.85
2023-03-10,60159.21,60857.75,59196.16,59849.37
2023-03-13,62997.42,63311.46,62573.01,62947.81
2023-03-14,63056.87,63226.22,62712.53,63123.06
2023-03-15,63471.11,64106.33,62951.04,63342.62
2023-03-16,61639.08,62291.2,61051.67,61683.59
2023-03-17,61594.8,62108.4,61017.39,61182.19
2023-03-20,62342.07,62902.26,61791.59,62322.5
2023-03-21,60950.7,61243.61,60430.84,61049.68
2023-03-22,58925.15,59488.41,58324.43,59033.58
2023-03-23,58801.07,59114.03,58794.94,59087.07
2023-03-24,60535.04,60678.07,60276.92,60400.43
2023-03-27,60266.74,61141.18,59926.08,60464.74
2023-03-28,60434.27,60970.37,59555.27,60169.39
2023-03-29,58155.5,58618.86,57481.98,58457.04
2023-03-30,58928.23,59007.0,58477.81,58898.25
2023-03-31,59813.01,60494.1,59386.89,59538.45
2023-04-03,57417.58,57991.98,57290.39,57914.02
2023-04-04,59459.57,59642.99,58528.89,58981.48
2023-04-05,59619.2,59851.59,59468.91,59720.71
2023-04-06,60853.68,60859.14,60415.69,60819.35
2023-04-07,61545.72,61777.72,60790.06,61405.2
2023-04-10,62245.76,62973.42,61774.89,62065.22
2023-04-11,62669.74,62926.87,62316.81,62601.12
2023-04-12,63742.2,64127.94,63460.87,63488.4
2023-04-13,61848.48,62402.1,61532.02,61720.2
2023-04-14,60728.44,61130.04,59796.98,60302.2
2023-04-17,59755.65,60288.86,59373.05,59630.93
2023-04-18,60002.45,60478.84,59419.68,59532.76
2023-04-19,60137.92,60577.09,59845.5,59921.55
2023-04-20,59819.0,60722.35,59750.77,60252.63
2023-04-21,61990.45,62584.93,60861.14,61346.36
2023-04-24,62347.43,63023.39,61889.08,62490.83
2023-04-25,62032.6,62621.99,61278.94,61662.62
2023-04-26,61925.94,62034.13,61547.54,61919.3
2023-04-27,61382.27,61881.43,61009.97,61122.29
2023-04-28,60797.88,61504.74,60432.65,60965.54
2023-05-01,61453.23,61674.44,61255.52,61299.61
2023-05-02,58059.9,58728.69,57414.84,58118.74
2023-05-03,60774.75,60996.98,60350.05,60392.11
2023-05-04,61064.46,61243.13,60647.6,60957.41
2023-05-05,60638.77,61269.73,60411.77,60412.18
2023-05-08,61761.76,62483.38,61179.12,62298.71
2023-05-09,61962.15,62292.42,61838.6,61983.37
2023-05-10,62239.64,62514.43,61447.85,62137.51
2023-05-11,61742.33,62407.71,61654.58,61687.13
2023-05-12,63582.18,63929.52,62714.35,63338.2
2023-05-15,63166.14,63785.72,62668.42,63258.66
2023-05-16,63445.31,64049.84,63242.83,63432.93
2023-05-17,64978.9,65468.5,64515.51,64672.6
2023-05-18,64704.76,66036.67,64427.04,65297.23
2023-05-19,65421.3,66051.31,64618.45,65267.26
2023-05-22,66356.31,66764.09,65669.95,66444.99
2023-05-23,68930.53,69971.89,68785.54,69182.54
2023-05-24,69650.53,70088.97,69261.81,69556.83
2023-05-25,70055.62,70074.6,69513.83,69712.5
2023-05-26,70219.09,70438.19,69824.91,69927.83
2023-05-29,71375.69,71947.08,70822.0,71414.28
2023-05-30,71019.97,71153.62,70477.89,70771.63
2023-05-31,70735.26,71231.03,70299.43,70490.07
2023-06-01,68807.09,69129.81,68092.05,68831.14
2023-06-02,67399.43,68019.95,66794.2,67586.55
2023-06-05,66894.06,67065.76,66272.94,67064.25
2023-06-06,67256.82,67941.57,67000.27,67031.8
2023-06-07,68941.32,69252.42,68184.24,68952.95
2023-06-08,69274.55,69682.05,68796.77,69565.05
2023-06-09,68139.41,68960.68,67727.46,68600.18
2023-06-12,68071.24,68468.37,67836.5,67845.12
2023-06-13,69205.99,69888.02,68460.5,69357.51
2023-06-14,70720.49,71165.66,70166.13,70627.09
2023-06-15,71037.84,71074.94,69986.52,70686.45
2023-06-16,69856.69,70957.81,69307.19,70223.4
2023-06-19,71494.03,71898.66,70810.52,71506.94
2023-06-20,70376.9,70490.03,69791.7,70424.97
2023-06-21,70996.99,71655.42,70105.8,70889.23
2023-06-22,73866.77,74451.93,73302.66,73501.54
2023-06-23,73377.66,74343.8,73199.7,73768.9
2023-06-26,73068.59,73442.92,72278.89,72902.24
2023-06-27,73707.53,74070.61,72962.38,73404.04
2023-06-28,72837.31,73360.76,72313.61,72891.63
2023-06-29,71297.81,71380.33,70691.6,71337.02
2023-06-30,72278.47,72537.77,71683.58,72157.59
2023-07-03,73569.67,74441.82,72773.82,73468.26
2023-07-04,73309.01,73891.54,72858.58,73138.44
2023-07-05,72897.55,73264.03,71984.34,72734.07
2023-07-06,71388.42,71860.62,71296.18,71669.38
2023-07-07,71812.62,72454.8,70984.53,71528.73
2023-07-10,71257.97,71480.54,70168.57,70926.17
2023-07-11,69885.51,70021.68,69621.76,69833.51
2023-07-12,71545.46,72107.8,71264.86,71974.34
2023-07-13,72500.55,73168.59,72234.81,72533.83
2023-07-14,73276.65,73841.88,72723.9,73219.69
2023-07-17,73935.64,74337.14,73569.33,74274.92
2023-07-18,75103.89,75315.99,75006.59,75212.16
2023-07-19,74333.84,75322.68,73538.81,74754.08
2023-07-20,75288.1,75804.08,74920.97,75105.44
2023-07-21,74867.27,75483.57,74338.08,74817.59
2023-07-24,74871.39,75526.92,74336.98,75365.9
2023-07-25,75909.27,76571.12,75765.55,75802.62
2023-07-26,75360.05,76223.81,75273.5,75377.09
2023-07-27,73997.51,74531.22,72983.76,73844.81
2023-07-28,73928.58,74218.72,73339.06,74044.45
2023-07-31,73599.6,74438.03,73569.95,73835.93
2023-08-01,71477.9,71993.82,70796.69,71698.63
2023-08-02,72147.37,72345.61,71707.09,72302.84
2023-08-03,73445.11,73711.57,73373.31,73439.58
2023-08-04,76498.38,77329.69,75828.57,76453.12
2023-08-07,75955.74,76388.74,75500.6,76013.71
2023-08-08,75273.89,76183.82,75088.79,75401.46
2023-08-09,74020.8,74577.37,73241.18,74124.92
2023-08-10,75148.43,75614.63,74138.26,74398.39
2023-08-11,74435.61,74670.12,74181.44,74665.44
2023-08-14,73582.38,74310.6,73341.53,73746.79
2023-08-15,74548.87,74645.32,72895.53,73573.1
2023-08-16,71464.39,71874.95,70739.61,71344.14
2023-08-17,72022.69,72647.58,71242.12,72421.35
2023-08-18,71817.75,72155.91,71379.09,71576.07
2023-08-21,71305.38,72026.65,70632.51,71565.41
2023-08-22,70258.17,70270.37,69521.78,70003.16
2023-08-23,69333.08,69628.59,69076.26,69391.61
2023-08-24,68992.69,69934.92,68963.34,69114.17
2023-08-25,69575.7,69623.62,68449.95,69129.3
2023-08-28,69839.25,70106.93,69479.63,69681.21
2023-08-29,71584.8,71860.9,70766.16,71306.73
2023-08-30,72288.6,72617.7,71687.65,72162.95
2023-08-31,73163.63,73896.09,73159.72,73293.81
2023-09-01,75195.58,75419.13,74116.87,75011.92
2023-09-04,76085.12,76505.36,74978.09,75718.0
2023-09-05,75745.09,76331.23,75262.34,75704.28
2023-09-06,77504.04,77803.81,76319.3,76947.51
2023-09-07,78556.69,79451.08,77842.15,78289.9
2023-09-08,79192.16,80123.15,78418.06,79125.04
2023-09-11,77441.59,77552.8,77239.02,77363.72
2023-09-12,76417.52,76732.81,75966.5,76375.58
2023-09-13,75696.08,76265.75,75391.29,76075.89
2023-09-14,77018.51,77218.96,76593.68,77046.26
2023-09-15,77119.14,77573.5,76634.42,77050.93
2023-09-18,78343.51,79004.96,78208.99,78474.01
2023-09-19,80256.53,80666.46,79209.03,80148.2
2023-09-20,81715.57,81982.84,81693.42,81708.61
2023-09-21,83565.97,83845.37,83297.69,83307.76
2023-09-22,82208.59,83187.33,81623.4,81990.83
2023-09-25,82704.47,83621.17,82033.9,82649.19
2023-09-26,81448.04,81969.28,81272.45,81894.69
2023-09-27,80400.75,81034.19,79316.15,79826.9
2023-09-28,79452.76,79933.72,78763.64,79497.87
2023-09-29,81179.77,81877.27,81088.14,81206.04
2023-10-02,81717.84,82416.07,80752.51,81829.88
2023-10-03,84340.58,85407.28,83999.81,84505.52
2023-10-04,85300.56,85369.13,84121.81,84775.34
2023-10-05,88632.18,89004.01,88025.04,88142.15
2023-10-06,88581.32,89628.87,87671.17,88424.0
2023-10-09,88452.37,88683.98,87560.29,88490.41
2023-10-10,86974.85,87107.75,86650.11,86759.73
2023-10-11,88351.6,89124.47,88192.12,88325.52
2023-10-12,87597.92,88482.45,87302.49,87664.6
2023-10-13,86927.76,87629.03,86797.84,86810.27
2023-10-16,88458.6,89440.23,87411.9,88614.84
2023-10-17,90372.99,91125.32,89633.57,90281.85
2023-10-18,92017.45,92167.37,91271.96,91942.31
2023-10-19,91676.49,92345.61,90403.23,91455.66
2023-10-20,91192.41,92270.79,90281.92,91418.54
2023-10-23,91628.56,92580.23,90475.9,91368.65
2023-10-24,92203.45,92811.75,91827.81,92538.32
2023-10-25,94650.93,95013.02,94270.59,94867.95
2023-10-26,95255.7,96352.18,94922.22,95457.44
2023-10-27,98090.52,98815.34,97682.43,98512.06
2023-10-30,100360.42,100398.88,99510.32,99953.52
2023-10-31,99238.71,100610.66,99071.98,99624.13
2023-11-01,100691.01,101586.0,100260.92,100972.9
2023-11-02,104285.95,104694.71,103207.31,103763.58
2023-11-03,106879.24,107138.15,106482.49,107123.45
2023-11-06,109105.79,109234.22,108889.31,109187.93
2023-11-07,108833.98,110314.82,108346.3,109275.45
2023-11-08,109309.99,109952.34,108317.67,108946.39
2023-11-09,110356.05,110554.32,109031.7,109982.91
2023-11-10,113300.12,113787.55,112001.58,112965.73
2023-11-13,114030.12,114256.32,113508.44,113785.21
2023-11-14,114681.86,114837.21,114597.68,114648.11
2023-11-15,114545.98,115167.09,114128.39,114786.49
2023-11-16,113868.8,114993.92,113654.09,114240.61
2023-11-17,114584.2,114872.96,113453.1,113994.51
2023-11-20,114633.38,115106.14,112940.16,114283.23
2023-11-21,117138.97,118137.95,116884.44,117464.27
2023-11-22,117086.76,117676.92,116620.15,117068.11
2023-11-23,117071.03,117392.57,116052.35,117211.65
2023-11-24,115150.14,115724.92,114446.55,115670.97
2023-11-27,117113.44,117163.27,116968.55,117030.25
2023-11-28,119425.22,120126.55,119193.51,119623.87
2023-11-29,122305.56,123831.44,120932.93,122772.45
2023-11-30,122488.32,123409.24,122336.68,123215.17
2023-12-01,123608.46,125558.74,122666.43,124384.08
2023-12-04,123948.63,125198.98,122770.13,124132.91
2023-12-05,125176.51,125225.05,124777.79,125219.13
2023-12-06,125449.75,125930.16,124358.22,125889.75
2023-12-07,126383.87,126679.66,125798.33,126055.33
2023-12-08,126346.1,126464.34,125914.38,126379.23
2023-12-11,127626.58,128440.34,126855.95,127332.41
2023-12-12,126701.49,126854.51,125186.49,126794.22
2023-12-13,125963.84,127578.13,125639.5,126361.05
2023-12-14,129915.6,130684.13,129654.97,129856.31
2023-12-15,134890.29,136757.6,133391.89,135573.31
2023-12-18,133366.38,134567.8,132820.32,133078.92
2023-12-19,130028.77,131310.81,128656.79,130517.11
2023-12-20,129088.78,130522.22,127611.61,128615.51
2023-12-21,128283.65,129983.88,127395.62,128457.44
2023-12-22,130889.28,131453.49,129159.06,130334.17
2023-12-25,131015.99,131804.41,129874.58,131605.64
2023-12-26,131657.63,132590.48,131483.01,132015.05
2023-12-27,133375.23,133732.71,131574.94,133172.15
2023-12-28,132399.27,133242.93,130291.35,131780.83
2023-12-29,132205.68,132805.98,129914.3,131327.27
2024-01-01,131359.55,132116.89,130357.06,131337.82
2024-01-02,129097.97,130280.28,127348.48,128152.45
2024-01-03,125734.16,126293.85,124925.01,125879.92
2024-01-04,124270.09,125071.6,123702.94,123725.11
2024-01-05,124801.44,125776.5,124053.42,125272.66
2024-01-08,126019.2,127206.24,124865.87,125807.57
2024-01-09,125889.79,128049.74,124894.7,127074.51
2024-01-10,122941.94,123507.35,122451.94,123494.74
2024-01-11,120916.25,121873.98,120008.19,120690.74
2024-01-12,121367.51,122255.46,120440.78,122006.33
2024-01-15,117028.52,118045.92,116228.36,116828.82
2024-01-16,119583.94,120398.08,117775.46,119151.14
2024-01-17,115592.35,116382.39,114613.82,115824.37
2024-01-18,116965.32,118397.5,116963.53,117419.53
2024-01-19,115614.28,117024.45,115581.98,115833.78
2024-01-22,117355.58,118910.76,116383.45,117809.83
2024-01-23,123913.96,124775.43,123300.37,123964.14
2024-01-24,119701.16,120739.25,118446.96,119652.29
2024-01-25,120869.8,121618.93,120618.85,121017.84
2024-01-26,118457.75,119579.34,117647.51,117667.04
2024-01-29,118167.03,119686.54,117616.72,118507.55
2024-01-30,118828.69,119024.47,117125.4,118169.16
2024-01-31,117965.58,118796.29,116590.02,118457.93
2024-02-01,116849.66,117228.23,115576.95,116815.64
2024-02-02,118868.59,119105.49,117620.15,118307.38
2024-02-05,116210.01,116757.4,114556.92,115685.29
2024-02-06,117818.26,118289.86,117718.83,118016.48
2024-02-07,117565.58,118405.76,116499.28,117304.84
2024-02-08,114981.04,115121.25,113514.32,114787.5
2024-02-09,117499.91,118135.36,116941.0,117753.95
2024-02-12,117966.11,118908.21,116320.05,117675.82
2024-02-13,122220.01,122804.53,120991.6,121312.86
2024-02-14,123951.58,124578.47,123561.1,123717.93
2024-02-15,122498.26,123671.2,121451.42,122221.07
2024-02-16,122434.77,123881.23,120776.67,122106.03
2024-02-19,121674.43,123217.45,121219.93,122387.57
2024-02-20,125645.89,125765.1,124210.57,125414.8
2024-02-21,125819.29,126488.04,125563.83,126332.04
2024-02-22,126434.87,128206.45,125303.68,126733.55
2024-02-23,127483.08,128522.17,125540.59,126385.39
2024-02-26,126207.01,127475.68,125941.95,126334.92
2024-02-27,128627.17,130054.71,127518.78,129008.56
2024-02-28,129663.71,129943.19,127961.82,129067.29
2024-02-29,127832.32,129008.21,127041.65,128317.82
2024-03-01,127005.08,128451.09,126661.46,127232.59
2024-03-04,126809.87,128128.23,125977.57,126177.88
2024-03-05,123492.4,123844.11,122052.95,123471.27
2024-03-06,121309.08,122942.18,120354.41,122069.19
2024-03-07,125306.0,125542.23,123819.45,125033.63
2024-03-08,124479.38,126110.65,123438.28,124676.95
2024-03-11,126896.99,127281.04,124862.44,126117.78
2024-03-12,121043.69,122395.57,120807.67,121337.55
2024-03-13,122993.08,123334.18,121746.61,122476.99
2024-03-14,123085.81,123995.74,121236.27,122214.65
2024-03-15,120927.36,122299.61,120777.33,121339.67
2024-03-18,121640.22,122214.03,121421.33,121734.26
2024-03-19,121023.33,122212.5,119916.05,120835.34
2024-03-20,116506.65,118148.95,115292.13,116906.88
2024-03-21,118792.68,120011.59,117723.9,118664.31
2024-03-22,119059.45,119639.65,119007.72,119166.61
2024-03-25,118509.73,119685.53,117129.66,118625.95
2024-03-26,116903.86,117688.74,116685.31,116880.98
2024-03-27,114284.38,115097.12,113932.96,114251.81
2024-03-28,114776.09,115433.66,113358.92,114700.88
2024-03-29,117417.8,118547.19,116331.4,117699.39
2024-04-01,117861.42,118315.73,116536.78,118123.44
2024-04-02,115569.98,116192.09,114451.33,115624.81
2024-04-03,116060.74,116329.01,115153.05,116081.52
2024-04-04,115826.57,116420.08,115431.07,116030.07
2024-04-05,117818.98,117999.69,117204.86,117666.42
2024-04-08,117983.71,119146.32,116642.56,118843.28
2024-04-09,113098.41,114493.67,111930.38,113429.35
2024-04-10,114324.86,115208.11,113831.68,114452.94
2024-04-11,112317.85,112735.11,111814.76,112703.14
2024-04-12,110972.32,112022.37,109857.63,110251.48
2024-04-15,109976.65,111176.89,109537.98,109968.35
2024-04-16,110804.65,111975.31,109582.74,110726.33
2024-04-17,107736.28,109010.81,107722.7,107944.73
2024-04-18,109185.59,110492.59,108614.26,109192.48
2024-04-19,110020.8,111334.88,108776.02,110556.91
2024-04-22,110607.49,111961.15,109887.26,110682.65
2024-04-23,108815.32,110467.56,108227.13,109223.92
2024-04-24,107475.57,107999.33,107072.71,107594.89
2024-04-25,108276.41,110524.24,108180.37,109390.82
2024-04-26,106379.43,107876.71,106092.86,106860.5
2024-04-29,109348.56,110366.55,108592.12,108710.12
2024-04-30,108831.59,110002.12,108305.78,108470.7
2024-05-01,108923.28,109425.45,108137.5,108350.1
2024-05-02,106103.55,106612.92,105133.79,105516.21
2024-05-03,105598.36,106409.42,105300.55,105314.48
2024-05-06,106186.75,107321.12,104976.03,106379.27
2024-05-07,103773.65,105305.18,103619.46,104205.1
2024-05-08,105551.36,106660.72,104585.23,105068.31
2024-05-09,105284.65,106196.0,104146.54,105257.46
2024-05-10,105282.17,106491.09,104103.79,104237.09
2024-05-13,105537.28,105918.07,104924.82,105691.52
2024-05-14,102938.4,104112.32,101093.93,102129.25
2024-05-15,102664.72,102808.26,101978.56,102729.13
2024-05-16,105989.54,106696.23,105158.52,105424.63
2024-05-17,108620.14,108737.7,106933.24,107885.45
2024-05-20,108149.44,109333.04,107265.2,108592.87
2024-05-21,107911.51,108627.21,107442.5,108121.06
2024-05-22,106644.78,107191.21,106585.54,107086.34
2024-05-23,106095.73,107448.21,106085.72,106618.99
2024-05-24,107866.13,108812.58,106513.16,107578.69
2024-05-27,106178.33,106483.98,105768.62,106261.87
2024-05-28,107602.2,108498.88,107401.81,107579.67
2024-05-29,111547.17,111786.84,110606.69,111299.26
2024-05-30,110411.61,111418.38,109191.57,111234.98
2024-05-31,109510.07,109703.73,108936.78,108947.87
2024-06-03,106558.29,107474.3,106486.5,106707.19
2024-06-04,108293.46,109305.51,107522.27,108063.08
2024-06-05,108272.79,109048.32,107128.21,108004.3
2024-06-06,110151.85,111221.67,108923.64,109549.52
2024-06-07,108630.27,109447.2,107460.26,108675.84
2024-06-10,109218.77,111204.39,109160.99,110150.48
2024-06-11,109944.95,111233.32,109471.17,109919.83
2024-06-12,108789.53,109299.92,108243.92,108702.23
2024-06-13,107614.66,108255.23,107175.43,108060.79
2024-06-14,106147.42,106319.89,105463.99,106084.82
2024-06-17,109346.44,110289.57,108309.08,109504.46
2024-06-18,108795.85,110099.88,108380.84,109381.77
2024-06-19,110838.82,111083.87,109553.96,110541.52
2024-06-20,109407.36,110815.07,109215.07,109654.35
2024-06-21,107720.31,109134.3,106995.49,107895.55
2024-06-24,107342.74,107868.31,106859.58,107541.54
2024-06-25,110008.55,110281.65,108757.93,109466.24
2024-06-26,108597.52,108894.12,108457.1,108615.29
2024-06-27,107212.82,107711.26,105952.61,107178.91
2024-06-28,107295.0,108584.78,106128.22,107484.28
2024-07-01,108576.15,109352.64,107300.58,108375.31
2024-07-02,111862.1,111952.78,110068.0,111259.97
2024-07-03,112216.37,112853.28,111728.93,111925.94
2024-07-04,113422.94,113545.89,112428.02,113111.74
2024-07-05,114723.57,115282.79,114009.11,114445.71
2024-07-08,111811.91,112975.35,110621.27,112430.93
2024-07-09,110394.51,111643.97,110143.55,110782.06
2024-07-10,108861.01,109668.67,108573.69,108950.31
2024-07-11,106421.32,107851.12,105544.35,106730.76
2024-07-12,107659.71,108140.23,107544.86,108119.12
2024-07-15,107846.57,109666.44,106898.77,108657.23
2024-07-16,108251.9,108866.12,107903.59,108836.53
2024-07-17,104416.35,104905.21,103588.2,104523.55
2024-07-18,107975.27,109145.36,106844.07,108005.26
2024-07-19,106199.68,107419.76,105422.79,106537.1
2024-07-22,110114.29,110341.56,109798.59,110079.53
2024-07-23,107451.68,108272.23,107388.28,107638.3
2024-07-24,106776.89,107701.89,106255.2,106312.12
2024-07-25,102661.58,103883.47,102552.17,102727.97
2024-07-26,103644.79,104433.72,102637.37,103356.51
2024-07-29,101702.38,101732.5,101195.12,101619.75
2024-07-30,99397.63,100556.03,99107.66,99956.65
2024-07-31,97822.6,98037.71,97565.17,97858.08
2024-08-01,98614.16,99159.58,97491.63,99102.76
2024-08-02,100215.83,100979.26,100072.94,100259.18
2024-08-05,102895.28,104164.59,102518.92,103202.42
2024-08-06,102290.64,102334.9,101556.62,102134.47
2024-08-07,101978.68,103491.79,101978.13,102527.72
2024-08-08,100512.66,101364.67,99396.01,100506.75
2024-08-09,100246.79,101151.4,99898.58,100017.52
2024-08-12,99603.92,99896.43,98430.21,99242.98
2024-08-13,99705.98,100483.59,98953.56,100011.22
2024-08-14,101673.51,101819.61,100679.23,101666.29
2024-08-15,103382.64,103679.0,102499.0,103306.51
2024-08-16,102617.93,102990.79,101043.25,101984.84
2024-08-19,103029.99,104039.57,102509.18,103642.29
2024-08-20,103234.55,103829.1,102629.13,103611.46
2024-08-21,104287.42,104523.58,102255.78,103124.08
2024-08-22,101908.9,103123.91,101213.77,102020.29
2024-08-23,100402.43,102116.38,99786.11,101164.75
2024-08-26,103778.19,104450.29,103522.2,104020.3
2024-08-27,103414.86,105755.7,103094.55,104566.6
2024-08-28,104997.29,105298.32,104444.89,104896.15
2024-08-29,104844.34,105356.18,104493.65,104505.29
2024-08-30,108257.04,109713.23,107714.85,108652.54
2024-09-02,110743.97,111542.36,110740.29,110952.69
2024-09-03,110149.62,110459.75,108999.33,109743.41
2024-09-04,108552.29,109798.35,107635.2,109314.91
2024-09-05,108415.31,109644.82,107683.96,108989.94
2024-09-06,109184.3,110097.88,108275.64,109283.97
2024-09-09,107801.75,108652.94,107801.73,108126.65
2024-09-10,108791.73,109483.42,108714.13,108919.69
2024-09-11,110921.29,111836.52,109991.6,111483.42
2024-09-12,109337.81,110040.21,108191.57,109244.12
2024-09-13,107298.88,107645.69,106374.78,107362.95
2024-09-16,106825.83,107937.92,105743.36,106591.41
2024-09-17,105987.64,106938.18,105003.75,105902.72
2024-09-18,109422.59,109961.32,108361.83,109332.16
2024-09-19,110473.72,112111.02,109513.42,111114.68
2024-09-20,113046.78,113056.27,111825.07,112824.26
2024-09-23,112251.44,112864.75,112151.73,112400.1
2024-09-24,111864.27,112530.28,111779.33,111938.84
2024-09-25,109912.03,110531.67,108977.82,109452.13
2024-09-26,110533.38,111847.91,109833.58,110851.93
2024-09-27,112362.5,113660.7,110734.12,111756.85
2024-09-30,114749.65,115272.91,113630.32,114088.55
2024-10-01,114098.56,114578.59,113379.96,113755.51
2024-10-02,113102.33,114378.71,112041.73,113546.85
2024-10-03,112904.82,114280.92,112567.0,113896.52
2024-10-04,116053.18,116250.03,114415.24,115553.45
2024-10-07,113003.84,114307.74,112713.41,112953.51
2024-10-08,113975.57,115426.32,113483.91,114315.81
2024-10-09,114862.21,116183.35,113774.05,114324.28
2024-10-10,112091.73,112772.71,111688.86,112478.69
2024-10-11,108704.65,108912.51,108700.27,108889.24
2024-10-14,108927.04,109498.6,108391.39,108698.58
2024-10-15,110754.99,112495.8,110306.23,111249.44
2024-10-16,114217.85,114457.56,113787.99,114267.88
2024-10-17,115456.7,115619.06,113871.16,114954.8
2024-10-18,118709.46,118807.68,118541.84,118609.26
2024-10-21,119169.26,120263.26,118022.68,118576.12
2024-10-22,120964.78,122105.62,120363.31,120417.52
2024-10-23,119616.0,120614.14,118276.49,119612.3
2024-10-24,117589.69,118769.85,116474.64,118693.95
2024-10-25,116962.37,118500.52,115583.86,117480.85
2024-10-28,114122.82,114737.21,112532.26,113774.9
2024-10-29,115432.68,116370.78,114995.22,116150.71
2024-10-30,114878.36,115435.95,113924.98,115028.58
2024-10-31,113784.91,114469.18,113212.95,113630.95
2024-11-01,112240.99,112684.99,110393.83,111583.14
2024-11-04,111013.12,112563.58,110465.93,111268.75
2024-11-05,114153.46,115099.66,113638.56,114447.67
2024-11-06,118306.49,118859.75,117008.8,118331.31
2024-11-07,115484.08,116416.96,114164.16,115322.09
2024-11-08,114654.91,115621.28,113325.26,114725.67
2024-11-11,113391.69,113395.01,112826.68,112916.77
2024-11-12,114367.41,115585.09,114033.45,114733.58
2024-11-13,115353.76,115691.2,114882.07,115298.33
2024-11-14,114397.09,114912.2,113612.05,114193.54
2024-11-15,114186.56,115338.93,113538.26,114369.51
2024-11-18,113939.95,114702.05,113160.7,113557.88
2024-11-19,116597.44,117113.25,115422.68,116527.99
2024-11-20,117954.33,118191.29,117267.73,117582.73
2024-11-21,118969.14,119690.78,117883.21,118876.8
2024-11-22,114204.44,114642.11,112867.06,114032.62
2024-11-25,113670.05,115206.37,112846.58,113957.95
2024-11-26,117508.51,118560.75,117009.11,117805.37
2024-11-27,120930.12,122186.77,120067.97,120339.3
2024-11-28,117233.21,117782.11,116747.06,116935.57
2024-11-29,115930.64,117561.81,114895.37,116405.99
2024-12-02,114352.08,114429.66,113626.09,114269.38
2024-12-03,116327.29,117857.21,116262.63,117437.09
2024-12-04,117666.09,118047.17,116276.92,117936.53
2024-12-05,117014.27,117058.72,115626.31,116565.32
2024-12-06,116615.94,117960.82,115434.6,116674.33
2024-12-09,112077.76,113041.9,111435.85,112024.91
2024-12-10,108849.48,110997.19,107601.49,110170.76
2024-12-11,110104.87,110982.43,109841.25,110277.76
2024-12-12,111952.02,112717.17,111552.26,111800.64
2024-12-13,108679.42,109512.37,107318.36,108477.34
2024-12-16,108286.97,109361.07,106716.65,107870.93
2024-12-17,109551.23,110428.74,108895.21,109643.41
2024-12-18,107137.1,108171.16,106975.38,107208.11
2024-12-19,107066.44,108001.39,106674.3,107638.46
