Date,Open,High,Low,Close
2022-12-27,15117.25,15127.71,15018.65,15070.8
2022-12-28,15304.46,15319.25,15132.32,15229.85
2022-12-29,15558.75,15694.49,15420.93,15518.69
2022-12-30,15299.86,15512.99,15143.72,15353.78
2023-01-02,15245.88,15272.09,15023.09,15204.84
2023-01-03,15495.04,15548.65,15421.93,15441.79
2023-01-04,15509.63,15545.92,15363.02,15413.22
2023-01-05,15610.7,15670.55,15543.71,15665.5
2023-01-06,15577.92,15695.59,15488.39,15592.04
2023-01-09,15903.92,16037.5,15762.47,15856.45
2023-01-10,15888.8,16012.33,15721.94,15885.15
2023-01-11,15865.72,16011.0,15719.02,15936.79
2023-01-12,16254.16,16362.41,16223.55,16227.22
2023-01-13,16203.38,16221.68,16077.65,16165.92
2023-01-16,16005.04,16034.67,15880.74,15999.41
2023-01-17,15937.28,16115.49,15835.32,15923.29
2023-01-18,15993.69,16156.56,15968.62,16010.25
2023-01-19,15826.82,16002.07,15658.46,15733.51
2023-01-20,15795.67,16027.06,15717.64,15852.68
2023-01-23,15724.15,15883.95,15688.73,15761.13
2023-01-24,15973.37,16151.3,15827.71,15972.67
2023-01-25,15604.57,15682.6,15489.84,15549.81
2023-01-26,15324.57,15417.3,15216.26,15416.63
2023-01-27,15050.34,15140.79,14957.2,15129.43
2023-01-30,14871.4,15012.81,14714.81,14993.11
2023-01-31,15042.01,15059.22,15018.02,15040.04
2023-02-01,14947.26,15077.64,14926.77,15014.28
2023-02-02,14952.94,15101.98,14899.05,14975.96
2023-02-03,14993.31,15135.56,14876.32,14953.69
2023-02-06,14954.55,15099.17,14900.98,14992.98
2023-02-07,14840.93,14867.01,14691.42,14827.21
2023-02-08,14933.38,15085.45,14889.43,14951.27
2023-02-09,15109.38,15173.71,15053.49,15068.82
2023-02-10,15168.36,15170.72,15064.38,15139.56
2023-02-13,15198.11,15291.55,15057.06,15240.23
2023-02-14,15286.08,15357.08,15130.06,15296.4
2023-02-15,15723.96,15775.7,15520.65,15658.45
2023-02-16,15672.6,15825.29,15543.2,15647.96
2023-02-17,15511.6,15740.76,15376.8,15598.52
2023-02-20,15511.34,15640.81,15344.22,15470.72
2023-02-21,15229.33,15321.06,15186.5,15295.55
2023-02-22,15171.49,15318.57,14986.31,15086.02
2023-02-23,15000.81,15122.71,14801.34,14939.49
2023-02-24,14949.58,14984.53,14875.43,14932.26
2023-02-27,15003.16,15119.84,14876.06,14993.72
2023-02-28,14994.64,15094.26,14908.01,15007.19
2023-03-01,14922.65,15001.33,14792.35,14882.21
2023-03-02,15017.37,15059.9,15001.14,15039.66
2023-03-03,15185.4,15279.85,15049.81,15171.1
2023-03-06,15201.4,15219.63,14991.11,15148.47
2023-03-07,15007.75,15071.16,14982.28,15041.51
2023-03-08,15102.87,15164.23,15036.52,15140.14
2023-03-09,15104.93,15351.04,15096.11,15177.27
2023-03-10,14871.37,14985.88,14866.08,14934.83
2023-03-13,14819.28,14991.69,14643.29,14928.06
2023-03-14,15021.02,15079.08,14888.54,14977.23
2023-03-15,14937.62,15098.63,14766.66,14829.92
2023-03-16,14951.6,15052.61,14817.56,14866.6
2023-03-17,14533.18,14789.36,14362.27,14628.01
2023-03-20,14899.18,14952.81,14811.08,14856.05
2023-03-21,15158.53,15179.42,14941.28,15072.54
2023-03-22,15006.77,15134.57,14955.67,15034.22
2023-03-23,15107.23,15169.87,15088.33,15101.1
2023-03-24,14581.12,14840.14,14461.56,14698.7
2023-03-27,14527.33,14680.64,14511.56,14511.84
2023-03-28,14406.75,14550.22,14289.93,14468.17
2023-03-29,14309.31,14476.1,14254.93,14297.89
2023-03-30,14328.99,14514.44,14200.7,14418.75
2023-03-31,14785.78,14833.85,14617.43,14753.71
2023-04-03,14622.6,14708.4,14436.26,14562.8
2023-04-04,14384.61,14436.21,14380.39,14429.75
2023-04-05,14407.25,14612.55,14285.58,14472.92
2023-04-06,14617.81,14762.37,14444.13,14744.42
2023-04-07,14530.59,14599.98,14488.29,14546.08
2023-04-10,14557.94,14690.84,14510.03,14591.85
2023-04-11,14808.9,14908.74,14664.33,14901.06
2023-04-12,14655.75,14669.7,14601.06,14629.21
2023-04-13,14396.89,14543.3,14282.76,14422.82
2023-04-14,14296.62,14370.64,14167.09,14358.27
2023-04-17,14246.66,14360.04,14240.31,14278.3
2023-04-18,14476.94,14535.78,14319.25,14415.04
2023-04-19,14494.1,14533.77,14359.26,14459.18
2023-04-20,14168.21,14207.7,14116.62,14175.58
2023-04-21,14298.56,14429.55,14113.21,14263.2
2023-04-24,14108.93,14336.45,14081.37,14174.6
2023-04-25,14387.35,14411.55,14322.62,14385.49
2023-04-26,14296.44,14461.08,14142.51,14288.02
2023-04-27,14163.11,14291.03,14130.71,14189.75
2023-04-28,14306.52,14416.68,14140.85,14281.62
2023-05-01,14365.36,14533.04,14351.73,14410.28
2023-05-02,14517.86,14640.52,14403.22,14488.28
2023-05-03,14249.93,14390.12,14205.66,14218.51
2023-05-04,14144.05,14393.08,14028.99,14310.06
2023-05-05,14215.22,14306.21,14013.48,14147.7
2023-05-08,14018.07,14245.14,13875.11,14190.0
2023-05-09,13932.82,13984.84,13768.76,13967.2
2023-05-10,14100.23,14212.69,13929.28,14042.52
2023-05-11,13901.43,13924.7,13773.14,13919.09
2023-05-12,13642.23,13767.86,13559.43,13722.47
2023-05-15,13777.98,13854.03,13627.07,13838.39
2023-05-16,13937.9,13969.8,13773.53,13880.76
2023-05-17,13683.26,13894.53,13538.18,13788.84
2023-05-18,14085.52,14191.75,13982.44,14022.06
2023-05-19,13953.53,14027.12,13870.35,13956.6
2023-05-22,13899.66,13981.23,13777.93,13966.12
2023-05-23,13980.57,14086.09,13946.56,14013.21
2023-05-24,13862.99,13978.44,13827.84,13919.52
2023-05-25,14047.11,14168.55,13834.23,13998.52
2023-05-26,13959.36,14056.35,13845.93,13918.52
2023-05-29,13763.13,13939.85,13733.1,13858.1
2023-05-30,14055.65,14160.63,13999.74,14078.36
2023-05-31,13869.67,14079.02,13803.53,13917.64
2023-06-01,13616.6,13740.18,13445.05,13546.33
2023-06-02,13726.1,13882.73,13574.07,13800.43
2023-06-05,14301.16,14383.4,14041.46,14209.69
2023-06-06,14147.14,14153.52,14036.51,14149.03
2023-06-07,13781.87,14002.68,13666.12,13846.07
2023-06-08,13764.46,13854.66,13711.3,13801.8
2023-06-09,13717.39,13803.71,13576.29,13761.44
2023-06-12,13666.34,13900.94,13630.63,13736.2
2023-06-13,13573.33,13690.39,13550.86,13568.18
2023-06-14,13595.04,13669.74,13436.26,13661.98
2023-06-15,13628.45,13758.04,13487.13,13747.83
2023-06-16,13500.61,13525.27,13451.42,13521.13
2023-06-19,13535.12,13731.18,13425.46,13633.08
2023-06-20,13916.62,13970.54,13838.62,13958.55
2023-06-21,13939.45,14146.93,13885.4,13990.23
2023-06-22,13892.75,14097.99,13844.94,13941.25
2023-06-23,14035.13,14127.09,13900.51,13923.24
2023-06-26,14028.33,14132.13,13932.71,14025.16
2023-06-27,13770.49,13818.73,13683.26,13756.98
2023-06-28,13689.41,13797.61,13605.27,13787.03
2023-06-29,13694.61,13851.99,13659.22,13730.48
2023-06-30,14037.74,14054.88,13867.68,14025.65
2023-07-03,13945.16,14016.8,13838.29,14002.42
2023-07-04,14326.23,14379.73,14120.2,14274.29
2023-07-05,14033.56,14103.34,14015.16,14101.23
2023-07-06,14183.69,14273.91,14077.68,14199.95
2023-07-07,14222.62,14377.06,14077.64,14256.0
2023-07-10,14129.97,14265.85,14064.62,14120.69
2023-07-11,14117.4,14256.25,14084.34,14153.61
2023-07-12,14338.56,14499.98,14292.96,14354.11
2023-07-13,14292.54,14375.83,14245.73,14306.04
2023-07-14,13997.48,14181.64,13922.36,14038.65
2023-07-17,14067.58,14153.08,13985.4,14040.32
2023-07-18,13915.05,13952.3,13856.54,13901.79
2023-07-19,13847.42,14009.27,13739.66,13852.33
2023-07-20,13820.1,13889.6,13811.3,13843.92
2023-07-21,13626.4,13630.69,13527.58,13583.05
2023-07-24,13328.14,13379.56,13217.82,13340.71
2023-07-25,13401.64,13477.14,13373.36,13418.1
2023-07-26,13348.62,13404.9,13307.66,13343.04
2023-07-27,13052.99,13135.17,12933.48,12964.7
2023-07-28,13014.78,13223.41,13014.64,13084.75
2023-07-31,13169.88,13216.08,13054.75,13129.39
2023-08-01,12929.39,13109.09,12923.35,13027.68
2023-08-02,12849.84,12902.29,12796.62,12838.67
2023-08-03,13046.98,13175.64,12810.27,12965.04
2023-08-04,13046.11,13070.78,12877.14,13020.64
2023-08-07,13390.58,13407.21,13346.91,13381.44
2023-08-08,13419.5,13530.8,13369.58,13449.62
2023-08-09,13514.85,13623.81,13437.97,13513.17
2023-08-10,13478.3,13620.69,13341.73,13491.9
2023-08-11,13579.0,13718.13,13448.21,13621.75
2023-08-14,13707.1,13850.44,13686.33,13723.0
2023-08-15,13934.64,14000.3,13902.79,13923.58
2023-08-16,13803.49,13851.38,13734.46,13845.92
2023-08-17,13737.72,13801.3,13594.29,13782.1
2023-08-18,13637.38,13718.16,13493.03,13711.78
2023-08-21,13861.33,13916.04,13821.85,13839.68
2023-08-22,14112.04,14195.95,13984.25,14081.3
2023-08-23,14025.66,14085.63,13986.49,14012.67
2023-08-24,14003.73,14097.94,13834.91,13949.77
2023-08-25,14008.91,14089.7,13849.98,14003.98
2023-08-28,13991.37,14105.19,13893.21,13969.45
2023-08-29,14142.73,14255.92,14111.47,14125.55
2023-08-30,13768.78,13826.4,13673.07,13773.82
2023-08-31,13620.69,13706.35,13553.92,13649.64
2023-09-01,13653.77,13749.65,13401.69,13533.38
2023-09-04,13162.32,13280.52,13108.57,13186.14
2023-09-05,13012.28,13096.26,12875.67,13046.99
2023-09-06,12938.84,12990.13,12873.98,12916.4
2023-09-07,12904.06,13011.54,12866.7,12891.07
2023-09-08,12985.75,13160.38,12938.0,13058.93
2023-09-11,13085.46,13106.67,13021.37,13026.83
2023-09-12,12874.69,12947.71,12831.24,12879.54
2023-09-13,12818.22,13013.24,12716.69,12875.31
2023-09-14,13095.66,13101.36,13011.28,13033.53
2023-09-15,12926.5,13059.15,12876.96,12894.19
2023-09-18,12701.39,12790.79,12681.21,12765.79
2023-09-19,12942.66,13021.44,12839.02,12850.98
2023-09-20,12856.64,12922.11,12688.23,12822.81
2023-09-21,12920.87,12922.97,12774.49,12921.4
2023-09-22,13005.97,13148.84,12916.28,12923.5
2023-09-25,13039.18,13110.36,12912.02,13030.87
2023-09-26,12881.47,13030.44,12767.52,12882.91
2023-09-27,12851.25,12929.58,12697.51,12885.24
2023-09-28,12888.54,13022.52,12804.9,12858.57
2023-09-29,12710.75,12851.44,12643.07,12686.54
2023-10-02,12468.3,12551.61,12399.78,12467.57
2023-10-03,12529.22,12599.45,12400.44,12568.88
2023-10-04,12529.45,12632.47,12413.45,12522.94
2023-10-05,12379.09,12464.12,12309.03,12382.54
2023-10-06,12307.15,12513.21,12271.03,12372.97
2023-10-09,12462.64,12602.31,12353.91,12536.23
2023-10-10,12247.72,12287.18,12094.75,12220.06
2023-10-11,11893.81,12038.19,11836.73,12018.25
2023-10-12,11906.69,12006.51,11801.46,11896.91
2023-10-13,12076.39,12240.94,12018.39,12099.51
2023-10-16,12205.9,12210.05,12072.47,12142.19
2023-10-17,12228.03,12361.05,12151.0,12252.19
2023-10-18,12130.6,12265.54,11986.02,12098.65
2023-10-19,11930.87,11960.55,11790.92,11949.83
2023-10-20,12019.94,12035.83,11950.41,12014.47
2023-10-23,12061.73,12161.88,11976.83,12026.23
2023-10-24,12082.76,12199.26,12028.59,12105.13
2023-10-25,12131.5,12141.52,12063.82,12083.24
2023-10-26,12077.16,12246.67,12034.12,12125.26
2023-10-27,12165.2,12241.61,12138.27,12150.87
2023-10-30,12307.74,12441.72,12199.43,12262.4
2023-10-31,12411.77,12542.54,12354.19,12379.05
2023-11-01,12251.17,12370.62,12107.07,12157.61
2023-11-02,11819.34,11928.89,11706.79,11855.49
2023-11-03,11928.74,12030.96,11893.54,11994.73
2023-11-06,12112.95,12235.06,12024.01,12161.22
2023-11-07,12056.92,12071.51,11895.07,12025.11
2023-11-08,11801.39,11894.7,11697.78,11777.91
2023-11-09,11799.71,11818.69,11767.46,11794.89
2023-11-10,11870.39,11996.97,11821.27,11923.82
2023-11-13,12210.62,12218.59,12086.98,12173.22
2023-11-14,12188.73,12292.61,12114.63,12248.59
2023-11-15,12257.63,12291.77,12179.18,12200.94
2023-11-16,12220.72,12311.65,12017.06,12081.84
2023-11-17,12104.97,12219.26,12008.47,12087.24
2023-11-20,12078.26,12086.57,12011.47,12050.12
2023-11-21,11892.54,12037.59,11805.13,11916.01
2023-11-22,12111.92,12325.95,12101.72,12199.94
2023-11-23,12423.37,12504.5,12373.19,12453.35
2023-11-24,12563.77,12718.61,12442.52,12618.82
2023-11-27,12419.61,12552.06,12380.97,12491.71
2023-11-28,12704.64,12728.14,12525.78,12617.41
2023-11-29,12727.17,12807.91,12650.73,12713.29
2023-11-30,12800.73,12813.99,12732.76,12781.3
2023-12-01,12951.79,13104.52,12809.41,12967.81
2023-12-04,13056.69,13210.64,13002.91,13065.72
2023-12-05,13230.95,13361.4,13142.57,13180.0
2023-12-06,13278.03,13369.39,13133.14,13279.75
2023-12-07,13363.73,13453.15,13216.02,13335.39
2023-12-08,13062.31,13227.01,12955.44,13072.55
2023-12-11,13071.21,13128.05,13063.44,13089.11
2023-12-12,12937.94,13022.81,12917.57,13010.95
2023-12-13,12726.49,12914.07,12629.01,12827.57
2023-12-14,13065.02,13130.29,13032.18,13078.69
2023-12-15,13344.88,13396.5,13305.74,13341.86
2023-12-18,13483.84,13554.54,13357.77,13553.38
2023-12-19,13595.1,13694.26,13548.46,13596.98
2023-12-20,13814.17,13857.94,13799.33,13811.2
2023-12-21,13698.82,13848.62,13692.83,13817.47
2023-12-22,13803.06,13860.4,13729.65,13853.68
2023-12-25,13709.63,13769.57,13585.95,13687.31
2023-12-26,13774.74,13920.03,13610.03,13753.43
2023-12-27,13703.84,13822.84,13685.62,13767.22
2023-12-28,13578.28,13688.92,13537.65,13569.67
2023-12-29,13621.7,13745.36,13479.86,13566.1
2024-01-01,13600.36,13653.9,13498.91,13558.15
2024-01-02,13836.45,13978.2,13756.33,13841.73
2024-01-03,13961.07,14103.36,13806.25,13987.23
2024-01-04,13958.3,14087.39,13867.03,13993.48
2024-01-05,14063.76,14063.93,13967.54,14037.47
2024-01-08,14059.94,14065.86,13882.16,14048.97
2024-01-09,14056.48,14223.61,14010.16,14021.13
2024-01-10,13861.8,13991.93,13699.52,13854.49
2024-01-11,13880.56,14036.73,13751.89,13835.17
2024-01-12,13728.17,13876.81,13640.02,13722.98
2024-01-15,13576.64,13579.97,13384.36,13534.09
2024-01-16,13664.61,13794.45,13534.2,13617.1
2024-01-17,13638.03,13756.06,13566.28,13681.99
2024-01-18,13315.19,13538.92,13271.65,13411.84
2024-01-19,13480.42,13481.51,13291.53,13397.45
2024-01-22,13567.79,13614.71,13461.22,13553.87
2024-01-23,13628.21,13845.71,13593.16,13722.0
2024-01-24,13847.35,14019.1,13729.47,13886.95
2024-01-25,13940.46,14044.13,13790.07,13897.49
2024-01-26,13753.93,13819.11,13688.36,13769.33
2024-01-29,13577.65,13656.16,13576.93,13605.49
2024-01-30,13739.87,13899.26,13589.87,13663.09
2024-01-31,13668.95,13798.68,13667.96,13726.33
2024-02-01,13888.18,14007.34,13875.68,13932.59
2024-02-02,14123.87,14217.48,14039.01,14111.93
2024-02-05,14117.29,14186.67,14081.41,14095.26
2024-02-06,13929.84,14022.23,13856.23,13902.22
2024-02-07,13907.0,13979.15,13747.41,13856.4
2024-02-08,13906.03,14043.98,13843.53,13894.99
2024-02-09,13894.76,14046.33,13701.56,13867.58
2024-02-12,13767.1,13935.53,13615.73,13781.39
2024-02-13,13828.82,13922.46,13728.24,13825.35
2024-02-14,13756.85,13829.84,13591.38,13750.93
2024-02-15,13669.45,13785.13,13515.43,13657.69
2024-02-16,13752.79,13891.14,13657.89,13710.36
2024-02-19,13682.69,13775.13,13529.54,13652.34
2024-02-20,13696.95,13812.0,13672.04,13694.53
2024-02-21,13696.98,13865.01,13584.46,13741.38
2024-02-22,13572.96,13683.13,13489.33,13569.29
2024-02-23,13498.22,13620.6,13495.49,13499.73
2024-02-26,13736.59,13770.98,13680.81,13725.98
2024-02-27,13670.73,13752.49,13395.25,13550.6
2024-02-28,13205.75,13326.87,13155.7,13233.45
2024-02-29,12983.03,12983.41,12932.89,12961.12
2024-03-01,13025.06,13158.85,12940.33,12969.51
2024-03-04,12983.27,13078.31,12903.55,12978.18
2024-03-05,13086.81,13107.09,12833.9,12965.0
2024-03-06,13129.04,13277.71,13009.61,13148.9
2024-03-07,12776.98,12886.92,12693.53,12760.43
2024-03-08,12781.01,12938.59,12749.0,12821.91
2024-03-11,13036.75,13116.51,13029.54,13055.09
2024-03-12,12906.15,13038.44,12821.72,12893.3
2024-03-13,12885.52,12949.54,12716.41,12841.97
2024-03-14,12753.11,12840.42,12625.32,12736.85
2024-03-15,12676.02,12676.12,12550.5,12612.34
2024-03-18,12564.98,12667.03,12475.31,12569.76
2024-03-19,12761.96,12889.05,12695.15,12778.92
2024-03-20,13194.03,13283.82,12961.41,13052.1
2024-03-21,13027.13,13104.75,12925.83,13006.6
2024-03-22,13256.63,13424.05,13148.3,13294.84
2024-03-25,13267.53,13413.21,13186.7,13304.43
2024-03-26,13524.85,13621.24,13372.19,13575.94
2024-03-27,13616.81,13773.52,13496.21,13565.89
2024-03-28,13570.59,13705.72,13567.99,13590.38
2024-03-29,13658.11,13820.03,13612.43,13651.15
2024-04-01,14153.08,14321.67,14068.05,14156.67
2024-04-02,14340.42,14498.55,14205.77,14298.52
2024-04-03,14140.84,14317.43,14047.11,14188.82
2024-04-04,14288.52,14455.07,14166.0,14350.13
2024-04-05,14308.74,14338.31,14248.79,14295.91
2024-04-08,14255.48,14348.43,14107.79,14221.26
2024-04-09,14392.22,14524.41,14251.66,14373.09
2024-04-10,14336.23,14472.62,14265.48,14382.72
2024-04-11,14471.97,14622.75,14363.15,14432.81
2024-04-12,14396.78,14458.68,14365.87,14439.68
2024-04-15,14469.28,14565.78,14397.4,14499.5
2024-04-16,14519.23,14662.65,14382.15,14574.16
2024-04-17,14336.5,14410.88,14106.52,14262.08
2024-04-18,14411.32,14430.09,14272.45,14374.85
2024-04-19,14254.64,14280.9,14169.1,14220.19
2024-04-22,14063.95,14205.31,13879.38,13993.96
2024-04-23,14147.41,14229.64,13864.89,13989.13
2024-04-24,13911.47,14015.1,13856.01,14006.91
2024-04-25,13860.61,13904.36,13723.13,13901.61
2024-04-26,14003.12,14117.44,13990.74,14037.68
2024-04-29,13783.06,13857.33,13781.28,13830.05
2024-04-30,13711.52,13887.27,13691.29,13770.75
2024-05-01,13667.68,13814.67,13642.09,13684.07
2024-05-02,13614.77,13718.67,13471.17,13681.19
2024-05-03,13747.28,13844.97,13658.86,13728.87
2024-05-06,13579.98,13605.15,13532.38,13577.18
2024-05-07,13719.86,13769.84,13622.98,13693.48
2024-05-08,13735.49,13881.98,13642.67,13707.62
2024-05-09,13453.36,13541.2,13372.4,13420.95
2024-05-10,13110.75,13269.93,13089.05,13130.34
2024-05-13,13244.58,13280.38,13029.31,13132.68
2024-05-14,13116.27,13168.21,13082.49,13103.97
2024-05-15,12995.59,13166.77,12874.67,13092.77
2024-05-16,13040.38,13168.2,13008.82,13092.78
2024-05-17,13039.37,13287.67,12924.94,13130.47
2024-05-20,13277.46,13295.69,13148.19,13276.54
2024-05-21,13108.09,13248.56,13088.38,13114.48
2024-05-22,12921.23,13079.64,12907.78,12945.47
2024-05-23,12893.32,12978.92,12644.29,12790.03
2024-05-24,12864.29,12917.4,12764.75,12836.07
2024-05-27,13060.57,13141.95,12924.2,13022.69
2024-05-28,12915.08,13008.76,12911.47,12963.27
2024-05-29,12554.44,12725.58,12512.45,12604.71
2024-05-30,12369.25,12443.21,12292.43,12367.43
2024-05-31,12263.54,12399.79,12124.73,12255.05
2024-06-03,12091.55,12272.69,12052.16,12181.66
2024-06-04,12120.49,12204.09,12007.74,12129.23
2024-06-05,12139.08,12242.66,12041.94,12138.39
2024-06-06,12088.99,12172.57,12072.27,12099.4
2024-06-07,12208.33,12381.06,12165.35,12248.11
2024-06-10,12132.24,12185.36,12097.61,12158.45
2024-06-11,12035.45,12184.64,11971.54,12043.97
2024-06-12,12117.79,12235.89,12021.03,12113.39
2024-06-13,11936.91,12060.2,11846.13,11908.07
2024-06-14,12016.44,12086.07,11929.49,11964.6
2024-06-17,11968.22,12102.7,11868.28,11982.32
2024-06-18,11944.29,12010.16,11860.52,11966.11
2024-06-19,12208.78,12320.41,12111.48,12187.43
2024-06-20,12135.2,12155.66,12025.05,12105.59
2024-06-21,12374.15,12441.33,12341.2,12395.66
2024-06-24,12407.1,12473.47,12266.95,12367.94
2024-06-25,12241.89,12289.24,12137.31,12194.01
2024-06-26,12270.8,12327.78,12154.31,12207.56
2024-06-27,12149.43,12269.0,12041.64,12063.32
2024-06-28,11923.33,12001.58,11837.94,11964.72
2024-07-01,12023.2,12130.72,11935.58,12022.53
2024-07-02,12102.89,12113.6,12052.92,12102.35
2024-07-03,12016.37,12131.54,11892.38,12021.08
2024-07-04,12128.75,12275.86,12005.7,12160.29
2024-07-05,12251.83,12384.27,12235.8,12324.86
2024-07-08,12535.85,12644.53,12426.68,12531.2
2024-07-09,12571.96,12749.14,12512.54,12610.65
2024-07-10,12815.6,12938.74,12657.5,12811.19
2024-07-11,12505.07,12603.63,12471.3,12544.85
2024-07-12,12448.8,12576.34,12406.9,12503.68
2024-07-15,12396.91,12512.85,12319.59,12385.29
2024-07-16,12413.48,12457.06,12365.98,12405.99
2024-07-17,12358.38,12477.59,12227.39,12329.77
2024-07-18,12418.58,12467.47,12239.43,12310.47
2024-07-19,12593.98,12715.79,12546.67,12580.02
2024-07-22,12584.21,12597.32,12483.5,12559.82
2024-07-23,12568.6,12629.62,12434.55,12622.89
2024-07-24,12529.03,12744.46,12409.89,12593.69
2024-07-25,12688.59,12820.98,12533.03,12608.51
2024-07-26,12566.87,12747.0,12523.36,12613.37
2024-07-29,12628.84,12826.45,12601.57,12681.68
2024-07-30,12852.43,12922.05,12716.96,12854.44
2024-07-31,13096.25,13146.07,12984.64,13100.97
2024-08-01,13103.83,13171.74,13013.86,13151.22
2024-08-02,13227.49,13323.29,13087.9,13243.63
2024-08-05,13140.54,13175.24,13056.99,13076.08
2024-08-06,13025.15,13213.91,12918.47,13067.21
2024-08-07,13138.02,13212.1,13103.86,13211.47
2024-08-08,13396.48,13419.5,13326.76,13346.07
2024-08-09,13408.76,13448.42,13307.61,13382.38
2024-08-12,13488.33,13554.13,13425.63,13521.85
2024-08-13,13515.82,13638.48,13363.17,13601.62
2024-08-14,13751.37,13900.97,13697.91,13792.39
2024-08-15,13839.08,13896.51,13703.75,13842.11
2024-08-16,13855.22,13957.48,13666.85,13790.77
2024-08-19,13790.48,13995.72,13679.95,13847.78
2024-08-20,13394.91,13496.33,13246.96,13399.44
2024-08-21,13498.42,13610.92,13396.11,13462.01
2024-08-22,12798.08,12977.23,12738.23,12920.56
2024-08-23,12727.06,12751.46,12650.06,12674.54
2024-08-26,12683.55,12792.7,12641.57,12743.68
2024-08-27,12833.97,12982.48,12681.62,12816.94
2024-08-28,12665.62,12760.12,12581.1,12653.13
2024-08-29,12609.94,12651.94,12503.92,12555.35
2024-08-30,12784.19,12853.36,12722.96,12756.04
2024-09-02,12570.15,12817.49,12497.0,12690.25
2024-09-03,12980.46,13125.72,12868.83,13021.27
2024-09-04,13032.32,13120.0,12980.31,13025.12
2024-09-05,13079.47,13228.71,12960.55,13089.68
2024-09-06,13361.61,13469.43,13235.32,13336.1
2024-09-09,13402.42,13505.79,13233.91,13360.17
2024-09-10,13245.58,13275.74,13173.6,13213.38
2024-09-11,13189.83,13218.0,13089.95,13201.14
2024-09-12,13102.88,13352.88,13078.7,13200.0
2024-09-13,12977.77,13094.87,12921.11,13001.44
2024-09-16,12989.51,13054.3,12855.17,12967.89
2024-09-17,12807.31,12954.22,12710.23,12863.3
2024-09-18,13035.83,13045.5,12973.64,13002.96
2024-09-19,13059.56,13188.4,12878.17,13012.19
2024-09-20,12981.24,13014.99,12966.35,12974.65
2024-09-23,12805.26,13088.31,12713.8,12963.16
2024-09-24,12933.83,13083.48,12781.13,13000.12
2024-09-25,13194.69,13238.49,13011.99,13095.52
2024-09-26,12923.74,12956.72,12799.56,12952.02
2024-09-27,12702.8,12929.37,12612.07,12804.01
2024-09-30,13033.76,13061.36,12847.65,12969.52
2024-10-01,12913.81,12921.84,12811.53,12913.12
2024-10-02,12767.67,12883.48,12605.94,12711.36
2024-10-03,12793.71,12847.45,12744.61,12779.55
2024-10-04,12874.54,12934.69,12736.55,12850.95
2024-10-07,12652.19,12689.7,12597.76,12633.83
2024-10-08,12706.17,12837.17,12521.67,12670.77
2024-10-09,12897.92,12943.93,12746.02,12780.95
2024-10-10,12889.37,12921.88,12802.93,12839.4
2024-10-11,12854.33,12983.85,12721.88,12935.84
2024-10-14,12758.32,12789.42,12698.41,12735.54
2024-10-15,12846.01,12894.98,12732.11,12787.49
2024-10-16,12809.21,12821.96,12638.42,12747.74
2024-10-17,12660.55,12706.29,12636.43,12682.17
2024-10-18,12871.88,12936.3,12787.59,12812.04
2024-10-21,13081.35,13219.4,12956.83,13032.89
2024-10-22,13442.62,13451.86,13266.09,13305.0
2024-10-23,13468.67,13543.61,13430.58,13509.13
2024-10-24,13469.26,13643.74,13467.76,13496.62
2024-10-25,13538.42,13699.78,13478.24,13555.01
2024-10-28,13650.93,13789.25,13598.8,13677.73
2024-10-29,13652.19,13740.42,13647.09,13700.88
2024-10-30,13574.72,13794.71,13473.53,13725.57
2024-10-31,13834.69,13893.9,13730.66,13858.77
2024-11-01,13874.34,13895.75,13842.08,13853.85
2024-11-04,13717.04,13806.8,13664.85,13744.13
2024-11-05,13790.38,13885.67,13540.71,13684.03
2024-11-06,13787.86,13847.41,13690.8,13787.12
2024-11-07,13863.37,13964.99,13723.78,13791.96
2024-11-08,13864.16,13913.45,13772.37,13849.67
2024-11-11,14005.95,14064.08,13924.84,13959.73
2024-11-12,13920.48,14052.55,13769.47,13904.94
2024-11-13,14106.16,14254.83,13875.26,14029.14
2024-11-14,14097.16,14151.64,13939.99,14094.0
2024-11-15,13930.07,14025.61,13865.1,13902.46
2024-11-18,14156.9,14204.16,14083.46,14136.18
2024-11-19,14044.4,14069.6,14017.33,14060.6
2024-11-20,13825.95,13948.37,13752.68,13803.57
2024-11-21,13767.8,13796.05,13590.8,13645.3
2024-11-22,13477.93,13561.44,13375.53,13492.51
2024-11-25,13527.46,13606.52,13474.05,13504.78
2024-11-26,13535.11,13565.07,13318.61,13467.19
2024-11-27,13481.46,13496.76,13403.51,13420.11
2024-11-28,13519.67,13576.13,13517.92,13519.03
2024-11-29,13446.73,13730.68,13308.78,13575.54
2024-12-02,13656.8,13757.61,13513.51,13628.6
2024-12-03,13575.37,13759.12,13517.48,13696.43
2024-12-04,13878.19,13884.67,13698.24,13796.83
2024-12-05,13484.39,13581.52,13439.1,13475.25
2024-12-06,13477.73,13492.65,13396.82,13423.94
2024-12-09,13053.12,13185.6,12979.32,13100.31
2024-12-10,13028.67,13228.12,12973.45,13109.83
2024-12-11,13126.99,13193.71,13016.49,13113.3
2024-12-12,13272.12,13321.6,13237.38,13273.9
2024-12-13,13431.7,13465.79,13324.85,13458.14
2024-12-16,13497.97,13501.98,13369.23,13493.4
2024-12-17,13570.72,13640.75,13394.48,13421.32
2024-12-18,13544.78,13688.36,13492.54,13499.64
2024-12-19,13479.8,13519.28,13352.53,13423.33
